ID,Country_name,Hotel_name,Rating,Site_Name,Review
3356,Sweden,Sigtuna Stadshotell,5,Tripadvisor,"Ett mycket trevligt mottagande i receptionen, tror namnet var Maria.
Fin miljö. Ljust och trevligt inrett rum, sköna sängar. Lite trist när man inte byter ut trasiga saker, utav tre dubbelfönster fanns det en fönsterhake som fungerade övriga var trasiga. Varför inte ta bort dem om man inte kan sätta upp hela, ger ett trist intryck att man inte bryr sig.
Frukosten var god med mycket gott kaffe.
Vi var mycket nöjda och det täckte våra behov."
3357,Sweden,Sigtuna Stadshotell,5,Tripadvisor,"Besökte hotellet tillsammans med min sambo. Kan inget annat säga än att detta var en 5-stjärnig upplevelse. Hotellet andas stil, klass, lyx, men med genuin känsla av värme och välkomnande. Högklassig mat, & en personal som faktiskt är något utöver det där lilla extra. Detta är dessutom ett hotell där man verkligen tagit fasta på corona & säkerhet för gästerna. Vi återkommer mer än gärna. "
3358,Sweden,Sigtuna Stadshotell,5,Tripadvisor,"För att säga det direkt: det är sällan man besöker ett hotell med så genomgående både professionell och trevlig personal. Det rätta måttet av distans, men med en glimt i ögat. Vi kände oss hela tiden sedda och väl bemöta av hela personalen.

Hotellet som sådant är välvårdat och har en egen inredningsstil - väldigt uppfriskande i detta trendängsliga land.  

Covid-åtgärderna verkade genomtänkta och såg ut att följas.

Vårt rum, minisviten Gustav V, är mycket trevligt och funktionellt. Ljuvlig utsikt mot stadsmuseets lilla park och minimal trafik ute på gatan.

Sovkomforten blev det stora minustecknet vid vår vistelse. Dels var det alldeles för varmt i rummet, men framför allt är sängen inte på femstjärnig nivå. Det kan vara sängen just i detta rum som är undermålig - man verkar ha byggt in ett sängskåp med nerfällbar säng, förmodligen för att ha den ur vägen då rummet är ett rent konferensrum. Sängen är alldeles för hård och leder tankarna till enklare sydeuropeiska hotell. Jag känner mig faktiskt lite lurad - hade inte bokat det här rummet (eller hotellet) om jag hade känt till denna sängkvalitet. Tacksam för återkoppling på den här punkten, för nattvilan är til syvende og sidst det man betalar för på ett hotell."
3359,Sweden,Sigtuna Stadshotell,4,Tripadvisor,"Vi kom med höga förväntningar, som infriades till övervägande del. Verkligen trevlig och tillmötesgående personal i både reception och restaurang och lokalerna är vackra och charmiga. Vi hade gärna suttit längre i loungen!
Trerättersmiddagen var god, och Toast Skagen allra godast. Oxfilén något smaklös..? 
Rummet mysigt men ganska litet. Sömnkvaliteten blev något bristande, då det var väldigt varmt på rummet trots öppna fönster och täckena väldigt tjocka. Något jag gärna sett är en kuddmeny, alla gillar olika och att få välja en som passar just mig uppskattar jag oerhört mycket!"
3360,Finland,Hotel Kamp,5,Tripadvisor,Great hotel in perfect location in Helsinki. Wonderful breakfast. The staff was friendly and very helpful. The concierge was spot on with dining recommendations and reservations. Would definitely stay there again.
3361,Finland,Hotel Kamp,5,Tripadvisor,"Prime location in the city center. Very nice hotel and comfortable rooms. There are construction project outside of the hotel, so it’s not easy to pull over sometimes. But since the hotel is quite close to the main road, just a few steps away from taxi stand."
3362,Finland,Hotel Kamp,5,Tripadvisor,"From start to finish we received impeccable service. From the lady at breakfast who showed us how to eat the traditional fare on Independence Day to the accommodating receptionist who gave us an extension to check out. Apologies, I failed to obtain their names. Housekeeping was so discrete that we never actually saw anyone clean our room! However, cleaned it certainly was. We were in room 406 and it was large, well equipped and extremely comfortable.
We had a deluxe twin room with the largest single beds I’ve ever seen. There was a minibar, tea and coffee facilities as well as an iron and hair dryer. All in all, everything you would need for travelling. This is not a hotel for those who like minimalistic boutique experiences but it is old school luxury where service is key. I can thoroughly recommend it for either leisure or business."
3363,Finland,Hotel Kamp,5,Tripadvisor,"Very nice hotel. Everything about it was 5 star. Great position to walk anywhere in city centre. Nice breakfast buffet or order from menu. Starbucks and stackmans metres up the road, also cafes and restaurants galore. Rooms were spacious and well equipped, kettle, hairdryer, safe and lots more , good bathroom with walk-in shower. Highly recommend if it’s in budget."
3364,Finland,Hotel Kamp,5,Tripadvisor,"Beautiful hotel with high luxury and amazing service. Lovely historical vibes- like being in a movie. Perfect location, close to all the shopping centres and other restaurants/cafes etc. Lots to do in the hotel (spa, gym, bar, restaurant)"
3365,Finland,Hotel Kamp,5,Tripadvisor,"The staff at this hotel are....just like the Finnish people are so kind and friendly. When checking in the manager when over everything, answered all my questions. We had a VERY early flight, and while leaving the restaurant after breakfast the hostess asked if we would be returning the following day, I told her we wound't because we were checking out & leaving at 4:30 am, she was kind enough to make a note that tea/coffee and crossiants were left in the lobby while we were checking out. Turn down service was great, the hotel is luxurious and you feel like royalty there. Excellent location. 
Just wish the Brassiere offered more seafood choices. 
Thank you Hotel Kamp for a wonderful stay."
3366,Finland,Hotel Kamp,5,Tripadvisor,"The Hotel Kamp is in the middle of pretty much everything in Helsinki. The concierge/doorman was Mark and he was so helpful getting us to our room. At the front desk, Milla is the BEST. She really knows her stuff and is very accommodating, as should be in luxury hotel. Breakfast was excellent, but I can't remember the names of the staff. Maria was also good behind the reception. Hotel Kamp is a historic building, so there was no pool, but that really didn't matter that much as the room was very comfortable. Also laundry and pressing was excellent as I gave them a suit to press and a shirt to launder, which came back less than 2 hours later. Right now the weather is cold at -3 degrees in Helsinki, but the hotel is very warm and friendly. Plus it's attached to the Galleria Mall which is fairly decent for food options and shopping. This a must stay for travelers that want a bit more luxury. Kudos to Kamp, Debs and Dave"
3367,Finland,Hotel Kamp,5,Tripadvisor,"This was an outstanding experience, and would definitely highly recommend an Executive suite with club lounge access.
The suite was beautifully appointed, and the attention to detail will not go unnoticed. 
The Management are responsive to any issues, and the hotel is centrally located with excellent amenities."
3368,Finland,Hotel Kamp,5,Tripadvisor,"Service fantastic, great buffet breakfast with omelettes available made to order, great coffee. Popular bar. Room has shower and nice bath. Spacious rooms. Minor minor negatives, spa relaxation area small so some people struggled for a lounger (we did not), pillows were too soft (for my taste). Top 5 hotels i have stayed in, highly recommend."
3369,Finland,Hotel Kamp,5,Tripadvisor,"Perfect location, a friendly and service-minded staff with great attention to detail, and high quality in all aspects – food, cleanliness, security – all came together to make our Helsinki stay a memorable one!

On a recent couple’s trip to Helsinki, I had the pleasure of staying at the Kämp Hotel with my wife for five nights, and it is an understatement to say we enjoyed our stay! From the moment we arrived, the hotel staff made us feel welcome, and our room was large and airy, with high ceilings and a classic, luxury hotel look and feel, which permeated the whole hotel. It was also quiet, even though it faced the street, and the bed super comfortable. The bed was made up with just one blanket, but a quick call to the reception and a two-minute wait was all that was needed to have a second one delivered to our room, even though it was well past one AM. The bed was large and very comfortable, and after a good night’s sleep we got up and went downstairs for breakfast. The breakfast deserves a special mention, as it is probably the best hotel breakfast we’ve ever had! The breakfast hall is spacious, there is ample room between the tables, and there is an air of calm to the whole experience. After being seated at our table, the waiter took our orders for specialty coffee and tea (I highly recommend the cappuccino) and omelets made to order – all included in the breakfast rate – and we made our way to the buffet. This was made up of high-quality baked goods and pastries, Finnish specialties (try the pancakes with vanilla sauce and jam!) and a selection of hot and cold dishes, cheeses, fruits, and sweets – and the signature Kämp cinnamon bread, which I also recommend, all enjoyed in a calm and relaxing atmosphere. The staff were very attentive and contributed greatly to making this not just breakfast, but an experience we looked forward to each day. 

All in all, our stay at the Kämp Hotel was a memorable one, and I do not hesitate to recommend staying here. Surely, we will stay here again the next time we visit Helsinki!"
3370,Finland,Hotel Kamp,5,Tripadvisor,"From the minute I booked this hotel until checkout, this hotel was incredible. I contacted them to say this was a special trip and they provided me with some upgrade options and these were at a reasonable amount and I am so glad I took them up on it. We had a beautiful room and lounge access. We arrived very early and just expected to drop our bags off however our room was ready and we were able to check in. The room was very big, beautiful decor and a large well equipped bathroom with ESPA toiletries - these were always topped up. 
We received a lovely card with chocolates as we were celebrating our anniversary and this was a lovely touch. We had turn down service each night and even more chocolates!  
The lounge was very stylish with some lovely snacks and a very good selection of drinks - the staff were friendly and very efficient.  It was a night chilled out atmosphere and good way to recharge after being out in the city. 
We had drinks at the bar every night and the staff were great at recommending drinks and they were very good quality and worth the price. The bar is very stylish and the decor is just perfect.
We loved our stay and thank you to everyone Hotel Kamp that made our stay so memorable. It was perfect."
3371,Finland,Hotel Kamp,3,Tripadvisor,"Its not bad, but for a 5-star hotel you expect a lot more. Location is great, service very friendly and at times up to pair. The issues is in the details; the in room breakfast croissant wasn’t fresh, the soft boiled egg was ice cold and uneatable (no pre-choice how you want your egg unless you write it in the notes. I didn’t so this was the default option). Enter the gym late morning, lights off and light buttons does not respond. Late check out, still keys stopped working so couldn’t get into my room. 
Staff super service minded and solved it very swiftly, but again - I don’t expect this to happen in a five star hotel. 

I had both dinner and lunch in the brassiere. Carpaccio and duck for dinner. It was ok, nothing exceptional. The Ceasar Sallad I had for lunch was indeed very good, but the shrimps was quite tasteless which is a drawback.

If this was a 4 star hotel my review would be a lot better. But being a 5 star hotel you expect more, and hence my cool one."
3372,Finland,Hotel Kamp,5,Tripadvisor,"For a carefree, relaxed holiday, this hotel has everything you could wish for.
The service is great, the ambience is very nice, the breakfast is very good, as is the lounge and the bar. You get everything you want.
You can recommend this hotel one hundred percent."
3373,Finland,Hotel Kamp,2,Tripadvisor,"The building and public spaces are beautiful and exude old world luxury and glam. The bar area and restaurant with conservatory-esque terrace is beautiful. That said, the standard deluxe rooms, while comfortable, are shockingly outdated and not at all what you would expect - the furniture is not just old but looks cheap and is not arranged well in the room. Absolutely not worth the 400-500 Euro a night price tag. Recommend St George standard rooms for better value."
3374,Finland,Hotel Kamp,5,Tripadvisor,"I was told by all my friends that this is the best hotel in Helsinki and it is indeed a beautiful hotel located in the older upmarket district on a street lined with designer shops and Parisian style cafes. It is also not far from the cathedral and the sea, so you really get a taste of Helsinki if you are only visiting for a few days.

This is not a modern, trendy hip hotel , it is an elegant boutique 5 star hotel that has been around for many years with antique furniture, silver cutlery, and a stunning marble staircase.

I was told the bar was historical and has hosted many of Finnish glitterati over the years and I can see why! The bar and restaurant area are lively and the place has a buzz about it in the evening. The cocktail waters are friendly and knowledgeable too. Although the bar is busy it is located far enough away from rooms so you aren’t disturbed.

From the moment I arrived I was met by a lovely doorman, and warm and welcoming staff at the front desk. The concierge was knowledgeable and helpful, the housekeeping staff were friendly, room service was quick and efficient. 

I have given the hotel 5 stars because it is 5 stars and the staff so good, but there are a couple of small things that could be improved upon.
The spa area is small, i was expecting it to be larger and less clinical, and the sauna to be more impressive given Finlands history of saunas. 
The internet was a little slow in parts of the hotel and dropped in and out often which I found annoying and I thought the breakfast was ok, but It was a little tasteless and the group of people I was with all felt the same. 
I went down to the bar most nights and I could never get a table outside. I felt that the hotel should perhaps reserve a couple of tables in nice weather for guests staying at the hotel. 
Don’t let those things deter you though. This is a very smart and lovely choice if you are visiting Helsinki, and you really can’t go wrong by staying here."
3375,Finland,Hotel Kamp,5,Tripadvisor,"The Hotel Kämp is comforting, luxurious, extremely well-equipped and one of the best hotels I have ever stayed in. I liked it so much that I went twice! The atmosphere of their dining room and bar is second-to-none; a beautifully clean old-world feeling that leaves you imaging what the walls have seen over its 50 years+ history.  The rooms are inviting and cosy (although not small) and the personalised service is of the highest quality. No cheesy over-familiarity here - just friendly, respectful service that was a highlight of the stay. Helsinki in summer is joyful place and the Hotel Kämp just put the icing on the cake. Go if you can - it's fantastic."
3376,Finland,Hotel Kamp,4,Tripadvisor,"Pretty standart experience, central location. Modern hotel in side old fasade. Valet parking and consierge service available  which is unique and may, if needed,  make your stay more like 5 star.  Big rooms, bath tube and shower both. Hotel has a spa.  Breakfast partially served to tables, can be ordered to room too. 
All in all nothing so special, that the higher than average 5 or even 4 star  Helsinki hotels would seem justified for a "" basic"" stay."
3377,Finland,Hotel Kamp,4,Tripadvisor,"The hotel is very elegant and located in the heart of the city. However the rooms are old and would need some serious restyling especially when it comes to the furniture. 
The bathroom is very nice but in ours the shower drain was not working and flooded. We had to discuss quite a while with the reception before they agreed to change our room (they originally proposed to wait a few hours before service arrived!). 

Buffet breakfast is AMAZING. 

Could be better for the price."
3378,Finland,Hotel Kamp,5,Tripadvisor,"I have been to this hotel 3 times and it never disappoints. I feel like it's a home from home. No stress just a luxury experience and first class staff and great location, Breakfast is excellent and worth every euro. The rooms are quiet and the hotel staff are brilliant. I will be back."
3379,Finland,Hotel Kamp,5,Tripadvisor,"Kamp is one of the great European hotels. Every detail was mastered but without excessive fuss or arrogance. We will return if able. The breakfast, room, fitness center, spa and room service were all outstanding. Concierge also helped us greatly with arrangements when we decided to extend our visit to Finland and Sweden."
3380,Finland,Hotel Kamp,5,Tripadvisor,"This was our third stay at the Kamp. We would not stay anywhere else when in Helsinki. The location of the hotel is perfect. It oozes quality, charm and gentleness. It is decorated beautifully throughout, the staff are incredibly kind and professional and the food fantastic."
3381,Finland,Hotel Kamp,2,Tripadvisor,"Not worthy of 4 or 5 star. Overcrowded bar, little seating. Poor quality cocktails. Too many non residents. Grumpy, unfriendly reception staff. Worn carpets. Worn out hotel that does not feel like it really wants you"
3382,Finland,Hotel Kamp,5,Tripadvisor,Rooms are spacious and very clean I enjoyed the hotel experience. They have a great sauna service as well too there is an adjacent mall so one can do some light shopping without having to leave the comfort of the hotel on a cold night or take a cab
3383,Finland,Hotel Kamp,5,Tripadvisor,A beautiful hotel in a really great location. Very friendly and helpful staff and lovely rooms. Highly recommend this hotel. Lots of places to eat and drink close by and the promenade outside the hotel is worth a visit on its own.
3384,Finland,Hotel Kamp,5,Tripadvisor,The midsummer holiday might be a challenging time for staff in Scandinavia but not at the Kamp in Helsinki. Almost every service and facility was executed and provided with near perfection. Whilst the tariff reflects the quality of the property it must still be characterised as value at that level. And the people from front of house to house maids were superb. We would go out of our way to return if an opportunity arose.
3385,Finland,Hotel Kamp,5,Google Reviews,I normally steer clear of old hotels but this property was a treat. I was upgraded to an executive suite and enjoyed my stay. The staff are superb and the location cannot be beat. The complimentary happy hour was a nice touch. My only recommendation—the restaurant is great for breakfast—not so much for dinner.
3386,Finland,Hotel Kamp,5,Google Reviews,The room was luxurious and clean. The sauna area was a perfect place to decompress and the breakfast was delightful. Staff was amazing. I would highly recommend.
3387,Finland,Hotel Kamp,5,Google Reviews,Have walked past this place for years and always wanted to stay. Fabulous hotel with world-class service.  Great central location in Helsinki.  Perfect way to spoil yourself.
3388,Finland,Hotel Kamp,5,Google Reviews,Lovely hotel with excellent staff.  We had a roomy king room with many thoughtful touches.  The bathroom had a shower and soaking tub.  Good hair dryer Outlet adapter in room.  I would like to see outlets or USBs on both sides of the bed. …
3389,Finland,Hotel Kamp,2,Google Reviews,"The building and public spaces are beautiful and exude old world luxury and glam. The bar area and restaurant with conservatory-esque terrace is beautiful. That said, the standard deluxe rooms, while comfortable, are shockingly outdated and …"
3390,Finland,Hotel Kamp,5,Google Reviews,"The best service at a hotel that I have ever received. Everyone was incredibly friendly and helpful. At breakfast, they brewed tea for me and then brought it to me in a silver tea pot with a silver pot of milk (from their collection). At …"
3391,Finland,Hotel Kamp,5,Google Reviews,"Old-world elegance combined with a warm, engaging staff. Location on the espanadi is perfect for soaking up the sun and people watching!  Would be even better if: rooms had Nespresso instead of yucky instant"
3392,Finland,Hotel Kamp,5,Google Reviews,Right in the Centre of Helsinki and close to all the important spots in the city. Great hotel with an even better service on all levels. Check in and Check out was perfect and fast.
3393,Finland,Hotel Kamp,5,Google Reviews,"Every thing just works. Checking in quickly, getting a taxi or walking to dinner, and snacks/minibar in the room."
3394,Finland,Hotel Kamp,5,Google Reviews,Centrally located on the main shopping area overlooking the Esplanadi gardens. Good surroundings and great service. The ideal place to enjoy a drink and watch the world go by.
3395,Finland,Hotel Kamp,5,Google Reviews,Stopped here for lunch on our last day in Helsinki.  Food was wonderful and the drinks were superb.  Our waitress was so upbeat and friendly.
3396,Finland,Hotel Kamp,5,Google Reviews,"Overall, I am very satisfied. The attitude of the service staff is super nice. The girls are all beautiful and attractive. Finnish girls seem to be pretty, but there are few choices for breakfast. It is probably related to the Nordic …"
3397,Finland,Hotel Kamp,5,Google Reviews,I had a chance to stay at this place for 1 night. My experience was exceptional. The staff at the reception were so polite and helpful. The rooms are very clean. Go for it!
3398,Finland,Hotel Kamp,5,Google Reviews,"Absolutely wonderful place! Great and friendly staff, clean rooms and comfortavle beds. Little duck in the bathtub is just too cute! Food was great, we ordered a room service and they delivired a whole table with flowers to our room. Kämp …"
3399,Finland,Hotel Kamp,3,Google Reviews,"To be honest we have expected more bookings a 5 Star hotel.
Arrived very late and requested by confirmed booking to have extra beds for the kids in the rooms ready when we arrive. No extra beds were in the rooms when we …"
3400,Finland,Hotel Kamp,5,Google Reviews,"This lovely old world classic is a very calming and peaceful hotel in central Helsinki. The service by far is what takes this hotel from ordinary to extraordinary, especially in a country known for its rather toned down approach to customer …"
3401,Finland,Hotel Kamp,5,Google Reviews,"Really go to book this! It can be said to be perfect! Definitely worth the price! Love their glass panorama restaurant so much, having breakfast there is a treat. The hotel service is also invincible ❤️reception can help to call a car~"
3402,Finland,Hotel Kamp,5,Google Reviews,"Very good hotel, good location, very convenient for shopping nearby, especially less than 50 meters from the Helsinki LV store known as the cheapest in the world. Friends who like shopping absolutely love it. In addition, all the waiters …"
3403,Finland,Hotel Kamp,5,Google Reviews,"Lovely experience 💎💕.
After many years I decided to try Kämp again and  it was a Great suprise 🍓💓 Me and my Friend had an excellent service everywhere, Reception, Brasserie and Spa …"
3404,Finland,Hotel Kamp,5,Google Reviews,"Best hotel in Helsinki, great staff, service, breakfast amazing"
3405,Finland,Hotel Kamp,5,Google Reviews,This hotel is AMAZING. Wonderful service for the amount paid and amenities offered for hotel guests. My husband and I went to the spa and restaurant for breakfast/dinner. If you book a room I would say to make your appointment with the spa …
3406,Finland,Hotel Kamp,2,Google Reviews,Just went for a “quick” drink in the bar. Service was non-existing and it took close to half an hour before they took our order and about another 20 min. before the drinks got there. Pretty disappointing and unusual as I have been there several times before without any issues.
3407,Finland,Hotel Kamp,5,Google Reviews,"This is a truly extraordinary hotel. Ample rooms, very good breakfast with food for all tastes, comfortable furniture and systems are normal in a five star hotel, but what makes this place unique is the fantastic service; in particular the …"
3408,Finland,Hotel Kamp,5,Google Reviews,Absolutely stunning hotel! Wonderful service and great rooms!
3409,Finland,Hotel Kamp,5,Google Reviews,"Great location, super good service, very clean, amenities are great. The room is decent size. The spa is fantastic. Too bad we did not have time to enjoy the massage but the receptionist there is super nice and professional."
3410,Finland,Hotel Kamp,5,Google Reviews,"This elegant hotel offers beautiful rooms and 5 star service. The hotel staff, especially the reception desk were gracious and professional. The location is terrific. The breakfast was exceptional, as is the bar (martini and caviar….yum!). We couldn’t have asked for more. Thank you to all the wonderful people we met during our stay."
3411,Finland,Hotel Kamp,5,Google Reviews,"Excellent location, various attractions & restaurants within walking distanceWalk to the pier to Suomenlinna, walk for about 5 minutes5 minutes walk from StockmannThe Fazer flagship store in Helsinki is just opposite the hotel entrance3 minutes walk from LVAbout 30 minutes by car from Helsinki Airport"
3412,Finland,Hotel Kamp,1,Google Reviews,"I have visited this bar for ages and always loved it. However, last two visits with my customers were really bad. Specially yesterday evening (Saturday 1.5) they were arrogant and made us feel unwelcome and uncomfortable. personnel is not …"
3413,Finland,Hotel Kamp,5,Google Reviews,"I love everything about this place: the rooms, the spa...today I had mint tea on the outside terrace. It was soooo tasty!
My wedding was also held here years ago and I recommend highly Kämp as a venue for special occasions."
3414,Finland,Hotel Kamp,1,Google Reviews,"If you see Chinese guests, you will be given a room facing the patio. It is very discriminatory. If you want to change rooms, you will have to pay more"
3415,Finland,Hotel Kamp,5,Google Reviews,very friendly server and  good food. Love the location too
3416,Finland,Hotel Kamp,5,Google Reviews,"Kämp is the best hotel in Finland providing first class luxury service to all guests. Our weekend getaway was most successful, thanks to Kämp’s relaxing and pampering service. Kämp rooms are all very spacious and tastefully decorated. Hotel gym is of high standard. Breakfast is suberb. Highly recommended to stay here."
3417,Finland,Hotel Kamp,5,Google Reviews,"We stayed for just one night after a long trip in Rovaniemi. Staff greeted us warmly as we checked in very early (11am). Extremely courteous and helpful attitudes from every member during our stay. Room was excellent - clean, warm, …"
3418,Finland,Hotel Kamp,5,Google Reviews,"The stuff are amazingly polite, as a person of color I’m very specific with hotels I visit but this hotel the stuff were amazing. Someone was rude to me she was staying in the hotel and the hotel apologized on her behalf and I got a …"
3419,Finland,Hotel Kamp,5,Google Reviews,It’s good quality  and better behavior hotel rooms very comfortable and good clean and very beautiful place I feel very better
3420,Finland,Hotel Kamp,5,Google Reviews,"Gorgeous hotel, but what really made it was the staff - excellent service! Siiri helped me find a lost passport and other members of staff helped us so much with activities and general random requests. They were so kind and helpful. Breakfast and location also excellent."
3421,Finland,Hotel Kamp,1,Google Reviews,Lady at front desk told me drink tap water after I asked them to give me water .
3422,Finland,Hotel Kamp,5,Google Reviews,"We didn't stay at the hotel but tried the restaurant. It was, by far, our best meal in Helsinki. Try the fillet and the risotto, along with a glass of red Italian wine. You will not be disappointed!"
3423,Finland,Hotel Kamp,5,Google Reviews,"I booked it for my daughter. She said that the location of the hotel is very good and the facilities are good, but the price is expensive. You can bring pets, but you need to pay extra for pets"
3424,Finland,Hotel Kamp,5,Google Reviews,"The location is very good, the service is great, nice hotel"
3425,Finland,Hotel Kamp,4,Google Reviews,"Was there for only one night so cant say much. The lady at the reception was incredibly hospitable and genuinely welcoming which was a welcome change from some of my recent experiences in Europe. Clean, decent sized rooms and lobby restaurant had passable food. Definitely a hotel to stay in Helsinki next time."
3426,Finland,Hotel Kamp,3,Google Reviews,"Spent a night here a month or so ago. The best way to describe the overall experience is that it was ok. Nothing special, nothing really to complain about, it was just ok. However, this left us thinking that the stay was not worth the …"
3427,Finland,Hotel Kamp,5,Google Reviews,"Stylish, friendly, great location and very comfortable. A superb base for Helsinki. It's the only choice in our opinion for staying in this fabulous City."
3428,Finland,Hotel Kamp,5,Google Reviews,This is a nice place to stay when in Helsinki. It's located in the very heart of the city and the service is perfect. The room was spacious and the bed comfortable. The only thing I really can complain about is that the prices in the minibar is too high. Don't miss out the breakfast buffet. It's lovely!
3429,Finland,Hotel Kamp,1,Google Reviews,"Arrogant service. we asked to have premium tequila and champagne menu. Only one tequila available according to bar keeper and printed list of champagnes. Bar keeper showed two bottles medium tequila. When giving feedback, he decided to …"
3430,Finland,Hotel Kamp,5,Google Reviews,"This hotel makes you feel as if it is a 7 star one! The staff treats you like royalties. The rooms are spotless clean and very well furnished. All that comes with no extra pay. If you happen to pass through Helsinki, I strongly recommend it to you."
3431,Finland,Hotel Kamp,5,Google Reviews,Simply the best Hotel in Helsinki. Classic style with excellent service. Historical place where all great Finnish artist use to hangaround. Remember that class is not cheap so bring your wallet but it is worth it.
3432,Finland,Hotel Kamp,5,Google Reviews,"Just perfect. One can easily say that this is Only 5* hotel in Finland.
There is nothing to add nothing to remove. Everything works and attitude of personnel crowns Kämp experience."
3433,Finland,Hotel Kamp,5,Google Reviews,Stayed in one of their suites in early this year as part of a business trip with the tourism board. It was one of the best experiences. …
3434,Finland,Hotel Kamp,5,Google Reviews,"We stayed for 3 nights at Hotel Kamp...excellent location close to all the sights in Helsinki.  Staff and service were outstanding.  The hotel room was spotless.  Breakfast buffet was amazing, lots of healthy choices. Would highly recommend …"
3435,Finland,Hotel Kamp,5,Google Reviews,"Lunch at the Hotel Kämp was delightful and delicious. Service was prompt. The Toast Skagen and Salmon Soup had a beautiful presentation. Personally, I enjoyed the flavors of the Toast Skagen very much. The Salmon Soup had large pieces of salmon and it was also delicious."
3436,Finland,Hotel Kamp,5,Google Reviews,"Excellent hotel, prime location in the center of Helsinki.  Walking distance to all major city-center sites.  Convenient to the train station for those attending events at the convention center.  The room was very clean and the service was …"
3437,Finland,Hotel Kamp,5,Google Reviews,"Superb, classy , stylish with superb staff and fabulous bar and food. The car to the airport is superb way to arrive of leave. If you are in Helsinki this is a must."
3438,Finland,Hotel Kamp,5,Google Reviews,"It's been 20 years since the last visit as a hotel customer. If anything has changed, it's only for better! The hotel is absolutely great, the service just magnificent. There is no doubt, Kämp is the #1 hotel of all Finland."
3439,Finland,Hotel Kamp,5,Google Reviews,"Could not have asked for a better experience! Hotel Kamp is the perfect stay for your Helsinki vacation. Located in the heart of the city, you can find luxury shopping and fine dining just mere steps from the door.  Everything from the room to the friendly staff was wonderful!! You definitely won’t leave disappointed!"
3440,Finland,Hotel Kamp,5,Google Reviews,"Great bar. Bartenders are knowledgeable and give top notch service in many languages. Don't miss it whilst in Helsinki. The restaurant is lovely, and has a great view over the Esplanade."
3441,Finland,Hotel Kamp,5,Google Reviews,I visit Finland twice a year and spend a day when I land and I day before I depart. Excellent service always. Top notch bar. Highly recommend.
3442,Finland,Hotel Kamp,5,Google Reviews,"Just excellent, get the room from the old side"
3443,Finland,Hotel Kamp,5,Google Reviews,Joaquin is an example of excellence. He makes this hotel worth staying at. I tried to leave tip for him but he sends to the housekeeping instead. Absolutely great hotel and staff.
3444,Finland,Hotel Kamp,3,Google Reviews,"One of the finest hotels in Finland, they say. Have stayed long time ago and it was very fine. Lunch at the hotel restaurant is nice but also expensive. Summer terrace very comfy and expensive. Food services in the cabinets is mediocre and the hotel downstairs bar is noisy, cold, slow service and very expensive."
3445,Finland,Hotel Kamp,3.7,Google Reviews,Overall not bad. Quiet. Location is OK
3446,Finland,Hotel Kamp,5,Google Reviews,"Wonderful Hotel, the best in Helsinki. Prime location, nice rooms, top level service and food. Kind and highly professional staff."
3447,Finland,Hotel Kamp,5,Google Reviews,"The hotel was amazing. It is beautifully decorated and almost regal. The staff were all so nice. The room was gorgeous, and the bathroom was spectacular. My husband and I were in awe. It was our first time going to Hotel Kämp, but it won't be the last!"
3448,Finland,Hotel Kamp,5,Google Reviews,We spend last weekend and we had a good time . Thank you for the good service
3449,Finland,Hotel Kamp,5,Google Reviews,"A great luxury hotel in the heart of Helsinki.

Rooms are lovely and comfortable, with nice bedding and amenities. Beds are …"
3450,Finland,Hotel Kamp,5,Google Reviews,Lovely classic hotel. Was fortunate to get a good room in the modern part of the hotel which was quiet and well furnished. Bathrooms are lovely. Staff were extremely friendly and were very helpful with enquiries. The bar is a lovely place …
3451,Finland,Hotel Kamp,5,Google Reviews,"Amazing hotel, couldn't believe that it has been around for over 50 years. Still has the old World charm, matched with modern and efficient rooms."
3452,Finland,Hotel Kamp,4,Google Reviews,"Hotel is generally high quality. Staff are very friendly and helpful. Rooms are clean and good quality. However, queuing for 5 minutes is unacceptable in a hotel like this. Not enough staff to seat guests, the whole breakfast is buffet …"
3453,Finland,Hotel Kamp,5,Google Reviews,"A fantastic hotel in the heart of Helsinki, Hotel Kamp boasts a regal interior and exterior design. The sheer proportions of the hotel are simply put awesome. Tourist attractions are within walking distance, breakfast options are absolutely …"
3454,Finland,Hotel Kamp,5,Google Reviews,It’s a very clean and good place. I recommend it very much!
3455,Finland,Hotel Kamp,5,Google Reviews,"A 5 stars luxury hotel right in the middle of the downtown Helsinki. The Spa is on the smaller size, but the service and treatments are first class. Free breakfast buffet, but they also have a la carté options."
3456,Finland,Hotel Kamp,4,Google Reviews,2 night stay for business. About a 5 minute walk from the train station.  The room was quite large compared with similar hotels in other cities and nicely furnished. Pleasant and helpful staff. Didn't eat there though.
3457,Finland,Hotel Kamp,5,Google Reviews,"Probably the best hotell in Finland. Great rooms, great service and just a lovely feel of.the place. You can have children with you but I would suggest probably another hotel then because it's mostly business people here during the weeks. At least when I have been here."
3458,Finland,Hotel Kamp,4,Google Reviews,Nice old famous hotel. Old style furnishings. A little run down but still nice and elegant.
3459,Finland,Hotel Kamp,4,Google Reviews,"We only stayed here one night, but the hotel definitely charmed us.  It's location is very convenient, right in the midst of a busy shopping area with lots of stores and restaurants and plenty that you can walk to.  The room was large and …"
